County,State,actual_risk,predicted_risk,prediction_error,unemployment_rate,median_household_income,per_capita_income,pct_no_health_insurance_places,pct_high_blood_pressure,pct_on_bp_medication,pct_coronary_heart_disease,pct_annual_checkup,pct_cholesterol_screening,pct_current_smoking,pct_diabetes,pct_high_cholesterol,pct_low_physical_activity,pct_obesity,pct_stroke,pct_with_insurance,pct_without_insurance,pct_with_public_insurance,primary_care_physicians_per_1k,nurse_practitioners_per_1k,physician_assistants_per_1k,hospital_beds_per_1k,critical_access_hospitals_per_1k,hospitals_diabetes_prevention_per_1k,hospitals_nutrition_programs_per_1k,hospitals_community_health_education_per_1k,risk_rank,risk_percentile,shap_unemployment_rate,shap_median_household_income,shap_per_capita_income,shap_pct_no_health_insurance_places,shap_pct_high_blood_pressure,shap_pct_on_bp_medication,shap_pct_coronary_heart_disease,shap_pct_annual_checkup,shap_pct_cholesterol_screening,shap_pct_current_smoking,shap_pct_diabetes,shap_pct_high_cholesterol,shap_pct_low_physical_activity,shap_pct_obesity,shap_pct_stroke,shap_pct_with_insurance,shap_pct_without_insurance,shap_pct_with_public_insurance,shap_primary_care_physicians_per_1k,shap_nurse_practitioners_per_1k,shap_physician_assistants_per_1k,shap_hospital_beds_per_1k,shap_critical_access_hospitals_per_1k,shap_hospitals_diabetes_prevention_per_1k,shap_hospitals_nutrition_programs_per_1k,shap_hospitals_community_health_education_per_1k
Warren,Indiana,0.0,1.209464373902838,1.209464373902838,4.6,74635.0,36746.0,6.1,39.3,61.7,6.3,75.6,84.1,20.5,12.8,30.7,27.8,36.3,3.9,93.5313453862409,4.825076308992721,38.248415120920406,68.35091521259777,118.38623495788045,29.167194670365777,258.14928690820835,0.7891416894600032,0.7354082601550943,0.0,1.1851753793956683,1946,63.3,0.017039320614006183,-0.016086888582214024,0.01401539108949074,0.0023242923710892196,0.000616201008924377,-0.021847768306885316,-0.002994402004267404,-0.007558467957808703,0.0008854346920734727,0.06427525657833442,-0.00032279621252382317,-0.0016005569641253075,0.0008779031847849997,-0.01267287526808432,0.001328638288581143,0.013382787819418457,0.004604775074463705,-0.10531153950928449,0.001443661882451588,0.007692101557572775,0.011306285131243779,-0.0007370691406913774,-0.00010332377403630428,-0.010118311525344663,-0.017321678771763542,-0.002140344063126307
Putnam,Ohio,1.1988654639024532,1.135609953600094,0.0632555103023591,2.1,82785.0,38660.0,5.2,31.4,59.8,8.0,78.7,82.2,16.0,12.5,36.2,21.7,40.1,3.4,96.05251615544314,3.579052019064885,28.0826924763882,25.50301899143475,54.43554018204969,19.51423405567845,129.0059908378188,0.2800405158449895,0.3897951988528024,0.0195116253801458,0.5300705172326226,2111,68.6,0.010114937906171646,-0.03254192733654988,0.0076505529584601824,0.004423182588115368,-0.023602198355760013,-0.01266982728895499,0.00972271050230079,-0.0034824533142155645,0.0002829161045017609,0.004287847186993253,0.005003946915041812,-0.003437351282401356,-0.0038369475101421562,0.06237799550288684,0.0014251133557219053,0.017522251746802945,0.012028304682703175,-0.2820086846922405,1.1130828136353343e-05,0.00026343516218335373,0.008192613376559674,0.0023200742230767178,0.06457170058735792,0.018642152527128596,-0.014945916286177998,0.014806046821833795
Fayette,Alabama,0.7515500720235486,1.7484346261987949,0.9968845541752462,9.5,50733.0,27734.0,10.0,38.9,82.9,7.9,79.0,81.5,20.7,16.6,33.4,32.2,39.0,4.1,92.15256466462078,7.8975386735141235,44.7422809544686,47.14287392755829,113.70034879909534,22.23268903272361,344.4464721800818,0.0856811758699213,0.1756108911583032,0.1310185404137058,0.4863680066424338,366,11.9,0.022785396949109908,0.02210487481593307,0.03673321006901285,0.0011131510601275648,0.01517158117945071,0.023061894036248823,0.004550610228093835,-0.0010718323042209548,0.008492896128199649,0.05835317896199749,0.015955967667569487,-0.008098835185039389,0.006604162616336498,0.011560553147405353,-0.0012414751482093566,0.00552638097185405,-0.0033419392346110666,0.17100345960763097,-0.0017293368090580572,0.01356202587455262,0.017153388412215226,0.0044503025228250885,0.026530418846220614,0.007302306515683565,0.009542635203675763,0.013871303375230836
Kent,Rhode Island,1.4771307465056809,1.2045151439466801,0.27261560255900075,4.7,91278.0,49243.0,6.1,35.1,80.8,6.6,83.1,90.8,13.5,8.8,34.8,20.6,32.9,3.0,95.8833008325646,3.005056107614521,35.17147561274653,35.03882539495751,56.1653237183326,27.02186413130769,105.18155264238072,0.0076342160208634,0.1165169492324753,0.0759795706833023,0.1516487909357777,1959,63.7,0.01212119932357765,-0.031872404332177265,-0.04689160185005576,0.0008370003251715812,-0.0043613647062053194,0.04338157319611795,-0.00334036041397388,-0.0013702396591459432,0.03217547605850817,-0.06652506110182806,0.0005531469976103713,-0.004298278268501743,-0.012085335321032132,-0.05148490433710229,-0.00015823430100194702,0.008526283945097423,-0.00742283178649151,-0.03517973483404189,0.0031597207151712174,0.0038449785296377106,0.007172443002640175,0.0029129723390323436,0.03133081957988795,0.0007859306742360974,0.05215062232514232,0.002064981155847819
Vinton,Ohio,2.4851691518358185,2.2149027487778397,0.2702664030579789,3.6,53813.0,29354.0,8.6,37.2,80.9,10.8,75.3,80.7,26.5,16.0,40.5,32.5,41.8,5.1,93.99551066217732,7.166907166907167,47.8675645342312,118.95543705796108,270.6216005068706,66.15018372533748,515.6003789919994,0.5076068992135999,0.846392120810535,0.2008278374681052,0.846392120810535,49,1.6,0.03364578458504413,0.032120057169558396,0.011182504849606487,0.017210502519103364,0.006387217954837461,0.023589930065649245,0.04077371842580275,-0.002411364767810152,0.015051692239402522,0.06449092163230388,0.012762732130564046,0.04201040855947077,0.022213136972960606,0.05548701262519328,0.0022217008840537417,0.006372957217573767,-0.005545495254893655,0.20079528932840351,0.013333581287665305,0.009685525929672038,0.15486569383864698,-0.004446120117269751,0.08286450486069674,-0.01813371580023883,0.09877980333182595,0.03110642161945728
Garfield,Colorado,0.6378873172054157,0.9182881076784132,0.2804007904729975,3.6,86172.0,42253.0,13.4,25.3,51.4,5.1,67.6,81.4,12.7,7.7,27.5,18.8,26.7,2.8,80.43121182643085,17.508412138995645,32.02513276029789,2.083562577307257,1.753941586246301,1.7774000630468925,4.354478696450474,0.0501903233905438,0.0593878859544102,0.0,0.0695771226435817,2514,81.7,0.025727429510071738,-0.026968330287096432,-0.00759996454173315,0.005423825713763374,-0.023598432547677375,-0.006816396442667181,-0.005729221982159719,0.010901294302972094,0.0015104072478659765,-0.06990472125254535,-0.006213677378857782,-0.008095651978932087,-0.010507404193605071,-0.1619412347566733,-0.001621822877104371,-0.005713193696911303,-0.0002446312081080969,-0.09474088773532904,0.006133468150378195,0.003080447536045924,-0.0011882235305038158,-0.0012296851960420581,0.04804720375814785,-0.000799333208847125,-0.01736818586386308,-0.0007433165527345359
Monroe,Ohio,1.9007070630274463,1.8289741894553442,0.07173287357210212,6.0,58962.0,33856.0,6.5,35.2,61.8,10.7,75.2,84.5,22.7,15.8,38.8,29.4,42.7,4.9,92.51881699992396,7.876530069185737,46.2327986010796,46.760498807907446,92.93900607084856,40.996666208000775,244.82035434202427,0.3843101116261064,0.5043492491583749,0.0467389888799835,0.8614519269955605,246,8.0,0.021226047673598012,0.019493818534551725,0.006048030229465054,0.02134984138360261,0.003028928474125415,-0.013415494788828286,0.04537265777283013,-0.005331562614117553,-0.004246013419084463,0.0560577901751221,0.008474533163443824,0.01808154310615356,0.005788192042448173,0.06836351647176245,0.007606325147090335,0.01578524095879256,0.0003252729366020626,0.15539039753894535,-0.0033140892881449615,0.018030980165278196,0.03547817802040627,0.01712326289760151,0.03696668169970404,0.0033862356246264253,-6.028786817490633e-05,0.02347581672698467
Wichita,Texas,1.7898294668919956,1.2567432474760896,0.5330862194159061,3.5,62168.0,32762.0,18.3,36.5,74.5,7.1,72.8,80.9,17.0,12.7,33.2,26.7,38.9,3.4,76.90582270702104,13.810877246888923,31.992625595329542,1.7471895424051715,2.7049405529664896,0.9288846518847748,14.981236249165708,0.0237038119757567,0.0178384154990447,0.0213034847201585,0.0673733986928172,1775,57.7,0.01900591938338918,0.024512196325868534,0.010813319586883887,-0.013731592939593269,0.0008045567123125721,-0.0066949425347495204,0.004198359088530118,0.011166320611756712,0.004311022430025793,0.011908576850636034,-0.00021187338990034845,-0.004578580335821342,-0.004783301373740264,0.0468360425760397,-0.0009618117204906737,-0.020825638338763282,5.792103518801469e-05,-0.1364670750312831,0.005938703179265329,0.01135355936061238,0.0015996920004073007,0.00031952602386876817,0.031224124830120183,-0.002628068390678749,-0.00902036510014837,0.00410830994579514
Aitkin,Minnesota,2.297851198608869,1.4934680920564258,0.8043831065524432,5.8,59498.0,35185.0,6.5,28.9,83.9,5.9,76.3,78.4,16.4,9.3,27.0,21.9,36.2,3.0,92.39224941001116,5.334741025959508,55.36579306918396,10.262972670482952,12.44604089733551,4.888858201074704,33.02860777170244,0.4905826333220296,0.246699379016564,0.0,0.3375253223485263,1032,33.6,0.022792006047571835,0.014436145084172345,0.034062639556925664,0.011344424284621847,-0.07093783669127988,0.0016295489330238945,0.0010899034986858486,-0.005361766579458802,0.005296267140635816,0.01488641671235201,-0.0029057887473527143,-0.005940314512678458,-0.012283493887909067,0.005074934584044821,-0.008526910941554266,0.009250082015674335,0.0032810982972644163,0.19570780488574538,0.0006395458206310242,-0.007606378410461086,-0.015128155275696118,-0.008860933692303005,0.03901313725155593,0.007074308281789263,-0.011283973829946626,0.0082370355398107
Wayne,Indiana,2.6917900403768504,1.6545089721134971,1.0372810682633533,5.3,56652.0,31990.0,9.6,36.5,63.2,8.8,77.7,79.3,22.2,11.7,38.0,31.3,39.4,3.6,87.91114068383565,10.494956674278283,43.30152585177008,39.45506023882826,71.16925672980672,23.012321602767447,161.86838372567982,0.086404400740729,0.2960017921612186,0.0679829567741199,0.4452355032255032,549,17.8,0.024886594812084342,0.023275782409418896,0.008015453819284516,0.0026348946882851733,-0.005858497370936717,-0.0008689744104103776,0.00698961054283737,-0.004944580690682699,0.0021861123658509533,0.05479378050945228,-0.008588744420762094,0.008641369540682233,0.007687539615007886,0.013064511234415635,-0.0016685906752297178,0.001296317733639271,0.0007371439975473537,0.16260327407306926,-0.0012619767309369648,0.01296026610026846,0.03126109349878175,0.005048301245147909,0.024629421203089478,0.00247827538498746,0.0024866521725587063,0.013535594775488501
Bee,Texas,0.8752025931928686,1.1603472439376983,0.28514465074482964,5.9,56075.0,22771.0,29.9,35.6,72.6,7.5,70.4,80.0,18.1,16.3,34.9,33.9,43.0,3.8,63.9513776337115,14.136142625607778,26.44408427876823,9.909437692858504,18.315541307569045,3.810963114787522,46.35356416510738,0.0680084975875055,0.0869988093805985,0.1326755683302635,0.2252543041782534,2062,67.0,0.015329393461597215,0.0303020100488973,-0.0015373197897224663,-0.04957749590213519,0.007657024873176009,-0.009989057275201194,0.0057444075704389955,0.01091916316606886,0.0026969709864017033,0.03471155479108218,0.010618544191511462,-0.002950936544798875,0.023552222105779248,0.059945396599831176,0.0014802417507959911,-0.04467711604294082,0.004813368831898811,-0.2939102214217151,0.0043200807785710215,0.0010674710646668487,-0.005104325121497841,0.0016426097848380545,0.03666811234141587,0.006684943247057574,0.03001902298333922,0.011432830767782993
Dauphin,Pennsylvania,0.7848316587953007,1.129278930379983,0.34444727158468236,4.3,74159.0,41055.0,6.5,30.5,62.2,7.5,79.3,86.0,17.7,12.2,29.3,25.3,34.1,3.9,91.99298837619368,6.218840108700913,37.14777654079396,5.756850237961196,7.666135319869166,6.285679074116718,23.12908409234748,0.0,0.0391227001860742,0.0109515929742081,0.0497377577550841,2128,69.2,0.015518710191828261,-0.025881302943230135,-0.0220716528432365,0.002533796064166699,-0.020092215325847585,-0.009245733594314893,0.00030428951423075104,-0.0038365788572333323,-0.00017784757038466622,0.01826379765914084,0.0020377443545031627,-0.0038951852596766177,-0.007412306843118562,-0.012303794205366248,0.0004947163114625841,0.0021241433981206985,-0.0007464366548770927,-0.07568416201375884,0.0036406009426230837,0.00025047987242868806,-0.0046824293287983515,0.0010408442880927413,0.021839419634718218,-0.002123015383406592,-0.0127523093471901,-0.006352988371452209
Refugio,Texas,2.4002400240024,1.628328779428765,0.7719112445736351,5.7,58016.0,26972.0,18.5,33.4,59.3,9.8,71.9,84.0,16.0,18.7,40.8,31.7,40.6,4.9,81.74317431743174,16.426642664266428,40.294029402940296,42.2466250570584,75.49616631213507,16.015796389035827,206.05584155866305,0.3612343255852336,0.4099902411142088,0.6315320214733291,0.8485149491594932,631,20.5,0.025229179059972382,0.016880797457791585,0.02732771949087131,-0.012799721627294829,-0.030387548156088653,-0.005922512771441399,0.03612761445102672,0.045881166485258154,-0.003471169114661894,0.0011107717388909037,0.005169886713139798,0.04348325309321318,0.010160084005961193,0.052735230665831745,0.010527817571048318,-0.0025367640050035544,0.009604880558364925,0.04231116928758519,0.0023007232454065785,-0.0004151355982398775,-0.014018040979294856,0.015009380475663388,0.05061757836281125,0.011102724480886911,0.004509003365782032,0.019302344480725132
Sherburne,Minnesota,0.8512220417588009,0.9161645575082781,0.06494251574947718,3.3,102965.0,44241.0,4.9,25.7,57.7,5.5,67.8,82.7,15.0,8.6,29.3,20.9,37.7,2.7,91.61203843218598,3.563391581707532,23.702130990352817,25.21979909876791,35.86236873635068,19.506020756511912,59.0664643437957,0.0761000764723815,0.1072181191486903,0.013924032705316,0.1773926982166963,2518,81.9,0.012332119142638362,-0.04036086106458569,-0.02176996250252361,0.006800470817854174,-0.023274945730366228,-0.005934689531441996,-0.009297904847833069,0.011289780974186321,-0.0015450968527708836,-0.02929384334559892,-0.0037246243465107257,-0.004409653887878733,-0.008054636004256575,0.007264283052217165,-0.0012413585584456538,0.0036614280521954615,0.0068378682943705865,-0.29499008628269996,0.0011118252996842432,-0.0023262934215871668,0.0061152353192319535,0.003763864123494095,0.04199379872209376,0.0008305145201017658,-0.011256059669661716,0.003155038545812456
Ford,Kansas,0.6768687463213655,1.1610889805708438,0.48422023424947824,4.7,70495.0,28834.0,25.0,35.0,77.1,6.6,72.0,79.1,17.7,13.9,33.0,33.7,38.7,3.4,85.62683931724544,13.652148322542674,28.666862860506185,1.241213234912644,2.5736700243600903,0.8003334627575108,22.64235136970672,0.2491374737439223,0.1032337752203822,0.0,0.0870935381525467,2060,67.0,0.019475265273024844,-0.0016706581065686942,0.02537470072470548,-0.022180354248119073,-0.005931031225708754,-8.374582790021607e-05,-0.005886727725918509,0.013249623713492913,0.0023746331222581464,0.03284707654322538,-0.0003978442454587631,-0.005523920457170654,0.025868490692680816,0.05265840447676809,-0.002650407124021281,0.004485375592813276,0.006265959067142176,-0.2948199038847401,0.003827266469763184,0.004912939172695569,0.0014738216428248786,0.001909980813051215,0.05329931143857076,0.00011592446181786787,-0.016171221989964565,-0.00022232448897903365
Woods,Oklahoma,2.2185894441849605,0.9736400189750419,1.2449494252099185,6.8,50512.0,29460.0,8.8,33.8,76.5,7.6,72.3,80.8,17.1,11.0,31.9,27.8,38.4,3.5,86.61840261560019,7.963568425969174,27.440448388603457,4.588240613571168,7.153180146306844,4.615729268123895,44.04543927162081,0.8411461027180381,0.2618205527381171,0.0,0.3990281177255936,2416,78.5,0.010266997955294037,0.018494550730104798,0.010397396014393294,0.003581384916225542,-0.030145168462147015,-0.0006787506362630164,0.014321340321754373,0.013198073021281153,0.0031424890725284347,0.007310079848548865,-0.002987776867404795,-0.008433441694576271,0.005822400826999707,0.0438875269978846,-0.001657780431789945,-0.0009088575113599521,0.00593874935334556,-0.3206089439222,-0.001708000161675476,0.007231340838466071,-0.012377933525881858,-0.004074973058790191,-0.04762869362989655,0.010147402478334419,-0.025986826880337006,0.008609086691643378
Norfolk,Massachusetts,0.60758268691759,0.6961905627195251,0.08860787580193508,4.9,126497.0,69508.0,2.9,24.4,54.7,5.0,79.8,89.1,10.3,9.1,31.3,18.3,27.1,2.3,96.75781781591894,1.8866679588108424,28.68725024846283,9.266130445760552,14.57290801680402,6.2770732984669895,26.4106644070023,0.0026693181015656,0.0316837133511496,0.0172427111956916,0.0384463897378744,2754,89.5,0.011933290915816344,-0.029451048359395965,-0.09505107719412685,0.005802813791090402,-0.01650496552755037,-0.004535921224692209,-0.006063797022208037,-0.005265143341567614,0.011663943692370319,-0.1361989783907895,-0.001644088602908021,-0.003903453055578474,-0.010299255011231656,-0.118124166533375,-0.015087950683532204,0.01302971480502928,0.026291244072343813,-0.21194352666704322,0.0007066531787633382,-0.0009619179672326451,-0.004284165397738077,-0.00046444823935585464,0.031088118181725844,-0.0038312598536205758,-0.0036482326244018904,-0.005550166911826394
Henry,Tennessee,2.2117097745284755,1.6861089644889622,0.5256008100395133,3.4,48540.0,29136.0,14.6,44.8,62.0,10.6,78.7,82.3,22.9,17.4,42.6,32.9,39.5,3.9,87.10450328684647,11.092338883086564,45.75167414142655,10.534397349477228,31.27485204126993,9.628574954316871,60.96063437964671,0.1547225940898443,0.1153559418829297,0.0,0.2105098097387497,476,15.5,0.022860388222536044,0.008897356803616497,0.014253610100645827,0.005215281977644633,0.05941475791637756,-0.027512992035536258,0.03604951022572634,0.003230901615775638,0.00145051108984953,0.059593788938345264,0.01979624093412997,0.04266644882602786,0.00639964522109282,0.019572848957341866,-0.004159843726903854,0.004989408893189916,0.0028768022793027935,0.11335785900972084,-7.554373034746479e-05,-0.010788821830013564,-0.031898562615172966,0.007833597945887427,0.05323635847906839,0.00751980511968161,-0.006594436783541064,0.009435695963958164
Blount,Tennessee,1.5764619386947178,1.1888838133924415,0.3875781253022763,3.7,74607.0,38705.0,7.7,39.7,60.7,8.1,77.6,86.0,17.9,13.6,38.4,24.3,33.3,3.9,87.12885985748218,9.4262526863477,34.7146815971044,6.335645183767702,14.39063178395238,4.918621570297567,22.06056205291782,0.0345232724009894,0.013008694975877,0.0,0.0803181304120033,1997,64.9,0.024349456553438828,-0.026568667261333865,0.0022058426983908455,0.0027580129046414882,0.023180445096645637,-0.010563922906836321,0.0031278019916211675,-0.00452807288233859,0.0008862639006898275,0.021706419340163187,0.004040362787302842,0.021790352008037948,-0.004751721734952968,-0.05935619879561766,0.0005201293529080024,0.004066243146840983,-0.0010092407631677705,-0.100925564646039,0.0047524350170309124,-0.001854977693706221,-0.007163295779702449,0.0012137695485047366,0.04164218196289587,-0.006496527091665824,-0.012243738072706555,-0.0003823219791624119
Northumberland,Virginia,0.8070373658300379,1.510176886630299,0.703139520800261,3.7,69500.0,47191.0,10.0,33.5,61.9,5.9,84.4,84.9,13.8,11.7,44.9,25.7,38.8,5.5,90.20256637882332,6.367524816399,48.583649422968286,53.51747920394436,79.4333394337531,27.50027318287325,140.1771848576131,0.0750222403739857,0.2765290554282374,0.1598185826854521,0.3929280211459426,975,31.7,0.024234270470398445,-0.016971431603387595,-0.07668396026491052,0.0028062788368913762,-0.023750595479648244,-0.0075968193214724635,0.004271954131363864,0.006774505770628516,-0.0036948779410525792,-0.08700923011323124,0.00011073075741655116,0.05811385938184739,-0.000935754378777231,0.02201200264965161,0.021523694576411647,0.0054750014887186395,-0.0013282304318137821,0.14599088384925296,0.002753547356340915,0.010408261850066634,0.01575188824441048,0.0030119704906777355,0.06387608433475933,0.003719933216787061,0.05747314716521789,0.011351424903193819
